commonID,lat,long,samplingProgram,secchiDepth,maxDepth,yearSample,DOC,TDP,scaled_yearSample,scaled_secchi,scaled_maxDepth
Oke_1,48.93722222,-81.87861111,ARU,1.1,3.1,1968,NA,NA,-32.0671875,-2.452297247,-26.45848958
Opasatika_1,49.07416667,-83.13444444,ARU,1.8,11,1970,NA,NA,-30.0671875,-1.752297247,-18.55848958
Pearce_1,49.65166667,-82.35055556,ARU,1.3,1.5,1972,NA,NA,-28.0671875,-2.252297247,-28.05848958
Remi_1,49.42944444,-82.15305556,ARU,2,18.3,1969,NA,NA,-31.0671875,-1.552297247,-11.25848958
Island_1,47.51333333,-80.58888889,ARU,5,18.6,1985,NA,NA,-15.0671875,1.447702753,-10.95848958
Larder_1,48.08555556,-79.64361111,ARU,4.3,33.5,1985,NA,NA,-15.0671875,0.747702753,3.941510417
Raven_1,48.05305556,-79.55194444,ARU,2.9,46.9,1985,NA,NA,-15.0671875,-0.652297247,17.34151042
Round_1,48.01611111,-80.03805556,ARU,1.5,36,1986,NA,NA,-14.0671875,-2.052297247,6.441510417
Shillington_1,47.76555556,-80.64583333,ARU,3.1,34.7,1985,NA,NA,-15.0671875,-0.452297247,5.141510417
Southbear_1,47.52027778,-80.55111111,ARU,3.5,10.7,1972,NA,NA,-28.0671875,-0.052297247,-18.85848958
St. Anthony_1,47.96305556,-79.71083333,ARU,3.4,30.5,1969,NA,NA,-31.0671875,-0.152297247,0.941510417
Watabeag_1,48.23694444,-80.57694444,ARU,6.1,36.6,1985,NA,NA,-15.0671875,2.547702753,7.041510417
Shamattawa_1,54.165,-85.68916667,ARU,2,7.2,1977,NA,NA,-23.0671875,-1.552297247,-22.35848958
Spruce_1,54.33444444,-85.01361111,ARU,2.5,16,1986,NA,NA,-14.0671875,-1.052297247,-13.55848958
Indian_1,48.03555556,-81.60027778,ARU,2.5,11,1979,NA,NA,-21.0671875,-1.052297247,-18.55848958
Fortune_1,48.60472222,-81.89722222,ARU,5.5,17.4,1976,NA,NA,-24.0671875,1.947702753,-12.15848958
Kenogamissi_1,48.18388889,-81.55,ARU,2,26.2,1986,NA,NA,-14.0671875,-1.552297247,-3.358489583
Night Hawk_1,48.47277778,-80.97583333,ARU,2.3,4.6,1971,NA,NA,-29.0671875,-1.252297247,-24.95848958
Radisson_1,48.20527778,-80.75777778,ARU,4.5,54.3,1975,NA,NA,-25.0671875,0.947702753,24.74151042
Aubrey_1,46.89277778,-83.17888889,ARU,2.6,25.9,1986,NA,NA,-14.0671875,-0.952297247,-3.658489583
Bark_1,46.92472222,-82.47861111,ARU,5.9,29.3,1976,NA,NA,-24.0671875,2.347702753,-0.258489583
Beak_1,47.2075,-83.15222222,ARU,4,23,1980,NA,NA,-20.0671875,0.447702753,-6.558489583
Castra_1,46.57416667,-83.18888889,ARU,6,29,1982,NA,NA,-18.0671875,2.447702753,-0.558489583
Cataract_1,46.25916667,-83.00222222,ARU,3.8,4.9,1976,NA,NA,-24.0671875,0.247702753,-24.65848958
Chiblow_1,46.34361111,-83.04916667,ARU,7.8,70.2,1966,NA,NA,-34.0671875,4.247702753,40.64151042
Cobre_1,46.63527778,-82.79416667,ARU,7.9,61.6,1975,NA,NA,-25.0671875,4.347702753,32.04151042
Bay_1,46.42722222,-82.91972222,ARU,12.4,53.3,1985,NA,NA,-15.0671875,8.847702753,23.74151042
Constance_1,46.42861111,-83.22555556,ARU,4.6,17.1,1985,NA,NA,-15.0671875,1.047702753,-12.45848958
Cummings_1,46.47194444,-83.35666667,ARU,4.3,37.8,1985,NA,NA,-15.0671875,0.747702753,8.241510417
Little Chiblow_1,46.35694444,-83.13166667,ARU,5.6,38.1,1966,NA,NA,-34.0671875,2.047702753,8.541510417
Duval_1,46.72111111,-83.05222222,ARU,5.9,21.4,1974,NA,NA,-26.0671875,2.347702753,-8.158489583
Endikai_1,46.58944444,-83.03,ARU,5.8,48.2,1967,NA,NA,-33.0671875,2.247702753,18.64151042
Kirkpatrick_1,46.65888889,-83.09138889,ARU,6.9,70.2,1966,NA,NA,-34.0671875,3.347702753,40.64151042
Lauzon_1,46.21416667,-82.82555556,ARU,7.2,82.3,1985,NA,NA,-15.0671875,3.647702753,52.74151042
Geiger_1,46.53027778,-82.48694444,ARU,4.9,27,1978,NA,NA,-22.0671875,1.347702753,-2.558489583
Matinenda_1,46.38777778,-82.91777778,ARU,5.3,85.3,1985,NA,NA,-15.0671875,1.747702753,55.74151042
McGiverin_1,46.3025,-82.71666667,ARU,5.6,36,1985,NA,NA,-15.0671875,2.047702753,6.441510417
Big Moon_1,46.41611111,-82.87805556,ARU,6.3,41.8,1985,NA,NA,-15.0671875,2.747702753,12.24151042
Popeye_1,46.44416667,-82.545,ARU,4.6,15.2,1978,NA,NA,-22.0671875,1.047702753,-14.35848958
Rawhide_1,46.655,-82.615,ARU,11.5,61,1985,NA,NA,-15.0671875,7.947702753,31.44151042
Rossmere_1,46.33888889,-82.77888889,ARU,2.8,6,1979,NA,NA,-21.0671875,-0.752297247,-23.55848958
Shelden_1,46.58611111,-83.59166667,ARU,6.4,22.6,1973,NA,NA,-27.0671875,2.847702753,-6.958489583
Teasdale_1,46.47944444,-82.49888889,ARU,10.7,51.8,1985,NA,NA,-15.0671875,7.147702753,22.24151042
Turtle_1,46.27166667,-82.66694444,ARU,5.6,30.5,1974,NA,NA,-26.0671875,2.047702753,0.941510417
Wakomata_1,46.56694444,-83.36083333,ARU,8.4,73.2,1985,NA,NA,-15.0671875,4.847702753,43.64151042
Bear_1,46.18916667,-81.45055556,ARU,8.3,36.6,1968,NA,NA,-32.0671875,4.747702753,7.041510417
Boumage_1,46.88138889,-82.425,ARU,4.8,16,1978,NA,NA,-22.0671875,1.247702753,-13.55848958
Dennie_1,46.91444444,-81.90166667,ARU,7.5,28,1978,NA,NA,-22.0671875,3.947702753,-1.558489583
Deschamp_1,46.57666667,-82.43166667,ARU,3.1,7.5,1977,NA,NA,-23.0671875,-0.452297247,-22.05848958
Kagawong_1,45.82916667,-82.30555556,ARU,4.1,33.5,1985,NA,NA,-15.0671875,0.547702753,3.941510417
Lang_1,46.165,-81.66722222,ARU,6.3,21,1968,NA,NA,-32.0671875,2.747702753,-8.558489583
Mozhabong_1,46.93861111,-82.08361111,ARU,6.6,44.8,1973,NA,NA,-27.0671875,3.047702753,15.24151042
Rose_1,47.04944444,-82.40805556,ARU,3.6,19,1980,NA,NA,-20.0671875,0.047702753,-10.55848958
Rushbrook_1,46.73472222,-81.91305556,ARU,5.3,19.8,1970,NA,NA,-30.0671875,1.747702753,-9.758489583
S_1,46.6725,-81.87722222,ARU,4.9,13,1978,NA,NA,-22.0671875,1.347702753,-16.55848958
Spinweb_1,46.67694444,-82.38138889,ARU,4.3,12.5,1973,NA,NA,-27.0671875,0.747702753,-17.05848958
Wabagishik_1,46.29083333,-81.58555556,ARU,2,18.5,1978,NA,NA,-22.0671875,-1.552297247,-11.05848958
Walker_1,46.19944444,-81.50833333,ARU,6.8,54.9,1968,NA,NA,-32.0671875,3.247702753,25.34151042
Whiskey_1,46.43972222,-82.33555556,ARU,13.7,55.2,1976,NA,NA,-24.0671875,10.14770275,25.64151042
Deer_1,46.48194444,-80.2175,ARU,1.6,6.3,1979,NA,NA,-21.0671875,-1.952297247,-23.25848958
Emerald_1,46.91583333,-80.32333333,ARU,6.4,48.8,1973,NA,NA,-27.0671875,2.847702753,19.24151042
Nosbonsing_1,46.2025,-79.20888889,ARU,2.9,14,1972,NA,NA,-28.0671875,-0.652297247,-15.55848958
Mercer_1,46.16472222,-80.26861111,ARU,2.1,19,1980,NA,NA,-20.0671875,-1.452297247,-10.55848958
Muskosung_1,46.49138889,-80.04666667,ARU,3.1,10,1979,NA,NA,-21.0671875,-0.452297247,-19.55848958
Stormy_1,46.07972222,-79.775,ARU,4.6,28.4,1975,NA,NA,-25.0671875,1.047702753,-1.158489583
Red Cedar_1,46.7125,-79.93722222,ARU,2.9,34.7,1985,NA,NA,-15.0671875,-0.652297247,5.141510417
Trout_1,46.31444444,-79.32444444,ARU,3.4,69.2,1972,NA,NA,-28.0671875,-0.152297247,39.64151042
Clear_2,46.09833333,-79.78138889,ARU,6.5,40,1975,NA,NA,-25.0671875,2.947702753,10.44151042
Achigan_1,46.91861111,-84.19666667,ARU,4.7,44.2,1985,NA,NA,-15.0671875,1.147702753,14.64151042
Adelaide_1,47.06,-84.30527778,ARU,6.7,47.2,1985,NA,NA,-15.0671875,3.147702753,17.64151042
Anvil_1,47.07083333,-83.51027778,ARU,3.8,18.3,1985,NA,NA,-15.0671875,0.247702753,-11.25848958
Devils_1,46.77805556,-83.94472222,ARU,6.7,42.1,1985,NA,NA,-15.0671875,3.147702753,12.54151042
Dick_1,47.10861111,-84.35805556,ARU,2.1,27.5,1972,NA,NA,-28.0671875,-1.452297247,-2.058489583
Garden_1,46.76361111,-83.70722222,ARU,4,22.9,1985,NA,NA,-15.0671875,0.447702753,-6.658489583
Gavor_1,47.10361111,-84.01194444,ARU,3.4,21.4,1967,NA,NA,-33.0671875,-0.152297247,-8.158489583
Gong_1,47.07,-83.53611111,ARU,4,21.4,1969,NA,NA,-31.0671875,0.447702753,-8.158489583
Goulais_1,47.16333333,-83.67222222,ARU,3.6,33.5,1985,NA,NA,-15.0671875,0.047702753,3.941510417
Graham_1,47.14472222,-83.82027778,ARU,3.1,17.4,1973,NA,NA,-27.0671875,-0.452297247,-12.15848958
Hanes_1,47.11277778,-83.88777778,ARU,4.9,21.4,1968,NA,NA,-32.0671875,1.347702753,-8.158489583
Gull_1,47.22472222,-83.63444444,ARU,2.4,20.7,1973,NA,NA,-27.0671875,-1.152297247,-8.858489583
Mamainse_1,47.03277778,-84.61611111,ARU,8.4,36.6,1968,NA,NA,-32.0671875,4.847702753,7.041510417
McMahon_1,46.53416667,-83.80277778,ARU,6.4,27.4,1985,NA,NA,-15.0671875,2.847702753,-2.158489583
Megisan_1,47.24,-83.52333333,ARU,3.6,18,1985,NA,NA,-15.0671875,0.047702753,-11.55848958
Penelope_1,46.83666667,-83.50305556,ARU,4.3,36.6,1985,NA,NA,-15.0671875,0.747702753,7.041510417
Queminico_1,47.16388889,-84.61722222,ARU,3.4,7.3,1985,NA,NA,-15.0671875,-0.152297247,-22.25848958
Quinn_1,47.15694444,-83.90194444,ARU,3.1,19.8,1971,NA,NA,-29.0671875,-0.452297247,-9.758489583
Ranger_1,46.89944444,-83.55666667,ARU,8.7,73.2,1970,NA,NA,-30.0671875,5.147702753,43.64151042
Rock_1,46.43472222,-83.7725,ARU,2.4,21.4,1972,NA,NA,-28.0671875,-1.152297247,-8.158489583
Sill_1,46.77333333,-84.25,ARU,3.7,19.8,1964,NA,NA,-36.0671875,0.147702753,-9.758489583
South Branch_1,47.07194444,-83.66583333,ARU,2.4,12.2,1971,NA,NA,-29.0671875,-1.152297247,-17.35848958
Upper Pancake_1,47.10555556,-84.62,ARU,3.1,16.8,1985,NA,NA,-15.0671875,-0.452297247,-12.75848958
Ward_1,46.98388889,-83.78722222,ARU,3,19,1985,NA,NA,-15.0671875,-0.552297247,-10.55848958
Donald_1,46.80166667,-80.51527778,ARU,9.3,60,1979,NA,NA,-21.0671875,5.747702753,30.44151042
Helen_1,47.01888889,-81.09805556,ARU,3.5,26,1980,NA,NA,-20.0671875,-0.052297247,-3.558489583
Lower Muldrew_1,47.08916667,-81.62,ARU,3,17,1978,NA,NA,-22.0671875,-0.552297247,-12.55848958
Ministic_1,46.56083333,-81.56888889,ARU,5.3,31.1,1969,NA,NA,-31.0671875,1.747702753,1.541510417
Pogamasing_1,46.96777778,-81.83583333,ARU,5.5,34,1986,NA,NA,-14.0671875,1.947702753,4.441510417
Rawson_1,46.92,-80.56694444,ARU,4.5,26,1979,NA,NA,-21.0671875,0.947702753,-3.558489583
Vermilion_1,46.52277778,-81.39111111,ARU,3.7,13.1,1970,NA,NA,-30.0671875,0.147702753,-16.45848958
White Pine_1,47.28194444,-80.83083333,ARU,10,19,1978,NA,NA,-22.0671875,6.447702753,-10.55848958
Aileen_1,46.87861111,-80.01805556,ARU,5.5,23.5,1977,NA,NA,-23.0671875,1.947702753,-6.058489583
Anima Nipissing_1,47.25944444,-79.90638889,ARU,9.4,76.2,1985,NA,NA,-15.0671875,5.847702753,46.64151042
Anvil_2,47.42416667,-80.26833333,ARU,4,22.3,1974,NA,NA,-26.0671875,0.447702753,-7.258489583
Carmen_1,47.48722222,-80.58611111,ARU,3.7,11,1985,NA,NA,-15.0671875,0.147702753,-18.55848958
Cassels_1,47.07166667,-79.7225,ARU,4.9,36.6,1985,NA,NA,-15.0671875,1.347702753,7.041510417
Cross_1,46.87166667,-79.96638889,ARU,5,54.9,1985,NA,NA,-15.0671875,1.447702753,25.34151042
Diamond_1,47.20166667,-80.23416667,ARU,5.3,38.1,1974,NA,NA,-26.0671875,1.747702753,8.541510417
Driftwood_1,46.98194444,-79.88,ARU,3.3,19.2,1977,NA,NA,-23.0671875,-0.252297247,-10.35848958
Florence_1,47.23777778,-80.55777778,ARU,15.6,38.1,1973,NA,NA,-27.0671875,12.04770275,8.541510417
Hangstone_1,46.81916667,-79.89222222,ARU,2.3,18,1975,NA,NA,-25.0671875,-1.252297247,-11.55848958
Kittson_1,47.34055556,-79.95805556,ARU,4.1,15.3,1976,NA,NA,-24.0671875,0.547702753,-14.25848958
Kokoko_1,47.08694444,-80.03444444,ARU,5.6,44.8,1969,NA,NA,-31.0671875,2.047702753,15.24151042
Lady Evelyn_1,47.30944444,-80.19611111,ARU,3.7,29.6,1972,NA,NA,-28.0671875,0.147702753,0.041510417
Temagami_1,47.00638889,-80.07944444,ARU,10.7,109.7,1985,NA,NA,-15.0671875,7.147702753,80.14151042
Lulu_1,47.40555556,-80.75638889,ARU,6.7,23.2,1985,NA,NA,-15.0671875,3.147702753,-6.358489583
Makobe_1,47.44833333,-80.42972222,ARU,4.6,22.6,1975,NA,NA,-25.0671875,1.047702753,-6.958489583
McLean_1,47.19472222,-79.97305556,ARU,8.2,25.6,1975,NA,NA,-25.0671875,4.647702753,-3.958489583
Mountain_1,47.2325,-79.83083333,ARU,5.5,39.3,1974,NA,NA,-26.0671875,1.947702753,9.741510417
Net_1,47.11388889,-79.80138889,ARU,5.5,47.5,1985,NA,NA,-15.0671875,1.947702753,17.94151042
Obabika_1,47.04361111,-80.25472222,ARU,5.8,40.3,1975,NA,NA,-25.0671875,2.247702753,10.74151042
Okiniada_1,47.46527778,-80.76222222,ARU,13.4,32.9,1985,NA,NA,-15.0671875,9.847702753,3.341510417
Rabbit_1,46.99527778,-79.64416667,ARU,5.8,42.7,1973,NA,NA,-27.0671875,2.247702753,13.14151042
Red Squirrel_1,47.16027778,-80.02416667,ARU,5.8,33.6,1973,NA,NA,-27.0671875,2.247702753,4.041510417
Rib_1,47.21805556,-79.71694444,ARU,5.4,44.8,1985,NA,NA,-15.0671875,1.847702753,15.24151042
Wasaksina_1,46.93194444,-79.89444444,ARU,4.6,31.1,1973,NA,NA,-27.0671875,1.047702753,1.541510417
Callahan_1,47.52333333,-84.51972222,ARU,2.6,6,1981,NA,NA,-19.0671875,-0.952297247,-23.55848958
Dayohessarah_1,48.78111111,-85.03,ARU,4.4,26.6,1985,NA,NA,-15.0671875,0.847702753,-2.958489583
Ear_1,47.82472222,-84.6825,ARU,4.7,27.5,1976,NA,NA,-24.0671875,1.147702753,-2.058489583
Ellen_1,48.14555556,-85.39805556,ARU,2.7,57.6,1975,NA,NA,-25.0671875,-0.852297247,28.04151042
Gamitagama_1,47.6575,-84.76555556,ARU,7.6,27.5,1971,NA,NA,-29.0671875,4.047702753,-2.058489583
Jackfish_1,48.00055556,-85.58944444,ARU,3.1,24.2,1982,NA,NA,-18.0671875,-0.452297247,-5.358489583
Katzenbach_1,48.06361111,-85.33666667,ARU,6.4,30.5,1970,NA,NA,-30.0671875,2.847702753,0.941510417
Kwagama_1,47.43888889,-84.58222222,ARU,13.5,38,1977,NA,NA,-23.0671875,9.947702753,8.441510417
Kwinkwaga_1,48.80777778,-85.33222222,ARU,3,36.6,1969,NA,NA,-31.0671875,-0.552297247,7.041510417
Lena_1,48.05111111,-84.68305556,ARU,6.4,38.1,1970,NA,NA,-30.0671875,2.847702753,8.541510417
Little Dossier_1,47.76194444,-84.71277778,ARU,4.5,11.6,1977,NA,NA,-23.0671875,0.947702753,-17.95848958
Manitowik_1,48.16361111,-84.37361111,ARU,3.7,119,1972,NA,NA,-28.0671875,0.147702753,89.44151042
Matthews_1,48.93666667,-85.09861111,ARU,2.6,24.4,1974,NA,NA,-26.0671875,-0.952297247,-5.158489583
McEwen_1,47.645,-84.13361111,ARU,3.1,35.5,1980,NA,NA,-20.0671875,-0.452297247,5.941510417
Mijinemungshing_1,47.69333333,-84.71055556,ARU,4.1,33.6,1965,NA,NA,-35.0671875,0.547702753,4.041510417
Mishi_1,48.07944444,-85.35916667,ARU,6.4,65.6,1970,NA,NA,-30.0671875,2.847702753,36.04151042
Nameigos_1,48.76833333,-84.71583333,ARU,2.1,4,1976,NA,NA,-24.0671875,-1.452297247,-25.55848958
North McCrea_1,48.39444444,-85.48555556,ARU,3.5,15.9,1976,NA,NA,-24.0671875,-0.052297247,-13.65848958
Oba_1,48.63833333,-84.29694444,ARU,1.5,13.1,1971,NA,NA,-29.0671875,-2.052297247,-16.45848958
Old Woman_1,47.6225,-84.72444444,ARU,6.7,45.8,1971,NA,NA,-29.0671875,3.147702753,16.24151042
Sand_1,47.72527778,-84.52611111,ARU,2.9,29.1,1964,NA,NA,-36.0671875,-0.652297247,-0.458489583
Shikwamkwa_1,48.09416667,-84.1425,ARU,2.4,55.8,1985,NA,NA,-15.0671875,-1.152297247,26.24151042
South Greenhill_1,48.455,-83.88694444,ARU,1.9,7,1980,NA,NA,-20.0671875,-1.652297247,-22.55848958
Strickland_1,48.7475,-84.96388889,ARU,4.6,32.1,1969,NA,NA,-31.0671875,1.047702753,2.541510417
Tocheri_1,49.05138889,-85.15472222,ARU,2.6,6.7,1970,NA,NA,-30.0671875,-0.952297247,-22.85848958
Wabatongushi_1,48.46527778,-84.22694444,ARU,2.9,53.4,1970,NA,NA,-30.0671875,-0.652297247,23.84151042
Wawa_1,48.01277778,-84.72166667,ARU,9.3,32.9,1969,NA,NA,-31.0671875,5.747702753,3.341510417
West Kabenung_1,48.26055556,-85.04583333,ARU,4.4,21.4,1972,NA,NA,-28.0671875,0.847702753,-8.158489583
White_1,48.76944444,-85.63555556,ARU,2.7,48.8,1985,NA,NA,-15.0671875,-0.852297247,19.24151042
Whitefish_1,48.03972222,-84.45305556,ARU,3.1,54.9,1969,NA,NA,-31.0671875,-0.452297247,25.34151042
Aylen_1,45.61333333,-77.84861111,ARU,6.7,72.8,1986,NA,NA,-14.0671875,3.147702753,43.24151042
McKenzie_1,45.36416667,-78.02305556,ARU,3.8,27.8,1970,NA,NA,-30.0671875,0.247702753,-1.758489583
Alder_1,44.86833333,-78.14611111,ARU,3.5,18.3,1973,NA,NA,-27.0671875,-0.052297247,-11.25848958
Baptiste_1,45.09916667,-77.99638889,ARU,4.3,32,1975,NA,NA,-25.0671875,0.747702753,2.441510417
Eels_1,44.88611111,-78.12638889,ARU,5.6,29.9,1975,NA,NA,-25.0671875,2.047702753,0.341510417
Fosters_1,45.24972222,-77.67555556,ARU,4.6,13.1,1971,NA,NA,-29.0671875,1.047702753,-16.45848958
Jack_1,44.69388889,-78.02472222,ARU,4.9,42.7,1985,NA,NA,-15.0671875,1.347702753,13.14151042
Little Meach_1,45.28972222,-78.12111111,ARU,3.8,25.9,1972,NA,NA,-28.0671875,0.247702753,-3.658489583
Meach_1,45.29972222,-78.13111111,ARU,4.2,12.2,1972,NA,NA,-28.0671875,0.647702753,-17.35848958
Paudash_1,44.96361111,-78.055,ARU,5.2,46.4,1973,NA,NA,-27.0671875,1.647702753,16.84151042
Salmon Trout_1,45.19,-77.81333333,ARU,4,13,1985,NA,NA,-15.0671875,0.447702753,-16.55848958
Tallan_1,44.84583333,-78.05277778,ARU,3.9,26,1985,NA,NA,-15.0671875,0.347702753,-3.558489583
Arbuckle_1,45.37222222,-78.81944444,ARU,2.7,6.7,1985,NA,NA,-15.0671875,-0.852297247,-22.85848958
Bella_1,45.44555556,-79.03194444,ARU,4.9,40,1972,NA,NA,-28.0671875,1.347702753,10.44151042
Bernard_1,45.73805556,-79.38416667,ARU,6.1,47.9,1985,NA,NA,-15.0671875,2.547702753,18.34151042
Bigwind_1,45.05694444,-79.05416667,ARU,3.8,36.3,1975,NA,NA,-25.0671875,0.247702753,6.741510417
Cripple_1,45.55888889,-79.00833333,ARU,3.2,8,1986,NA,NA,-14.0671875,-0.352297247,-21.55848958
Dotty_1,45.46166667,-78.99083333,ARU,3.7,27.1,1985,NA,NA,-15.0671875,0.147702753,-2.458489583
Dunstan_1,45.58666667,-79.0475,ARU,4.1,9.5,1986,NA,NA,-14.0671875,0.547702753,-20.05848958
Eagle_2,45.83277778,-79.50083333,ARU,4,21.9,1985,NA,NA,-15.0671875,0.447702753,-7.658489583
Fletcher_2,45.35388889,-78.78111111,ARU,3.9,23.2,1971,NA,NA,-29.0671875,0.347702753,-6.358489583
Kimball_1,45.34083333,-78.67916667,ARU,7.9,67.1,1985,NA,NA,-15.0671875,4.347702753,37.54151042
Joseph_1,45.17638889,-79.73027778,ARU,6,93,1977,NA,NA,-23.0671875,2.447702753,63.44151042
Muskoka_1,45.05361111,-79.475,ARU,3.1,66.5,1976,NA,NA,-24.0671875,-0.452297247,36.94151042
Lake of Bays_2,45.25583333,-79.0025,ARU,7.9,70.1,1985,NA,NA,-15.0671875,4.347702753,40.54151042
Rosseau_1,45.17388889,-79.585,ARU,5.5,90,1977,NA,NA,-23.0671875,1.947702753,60.44151042
Mary_1,45.24583333,-79.25527778,ARU,2.6,56.4,1970,NA,NA,-30.0671875,-0.952297247,26.84151042
North_2,45.72138889,-79.19694444,ARU,8.8,41.1,1985,NA,NA,-15.0671875,5.247702753,11.54151042
Peyton_1,45.7725,-79.15333333,ARU,4.1,13.7,1973,NA,NA,-27.0671875,0.547702753,-15.85848958
Pickerel_4,45.68305556,-79.305,ARU,3.5,38.1,1973,NA,NA,-27.0671875,-0.052297247,8.541510417
Poorhouse_1,45.365,-78.75555556,ARU,2.7,13.1,1985,NA,NA,-15.0671875,-0.852297247,-16.45848958
Skeleton_1,45.25055556,-79.45055556,ARU,9.2,64.7,1973,NA,NA,-27.0671875,5.647702753,35.14151042
South Branch_2,45.66833333,-79.05944444,ARU,3.7,10.1,1974,NA,NA,-26.0671875,0.147702753,-19.45848958
Catchacoma_1,44.75083333,-78.32694444,ARU,4,43.9,1969,NA,NA,-31.0671875,0.447702753,14.34151042
Dalrymple_1,44.64722222,-79.10888889,ARU,2.6,10.4,1972,NA,NA,-28.0671875,-0.952297247,-19.15848958
Drag_1,45.06944444,-78.40638889,ARU,5.3,55.5,1971,NA,NA,-29.0671875,1.747702753,25.94151042
Four Mile_1,44.68166667,-78.7375,ARU,4.3,19.2,1975,NA,NA,-25.0671875,0.747702753,-10.35848958
Goodwin_1,45.255,-78.64944444,ARU,6.3,25,1986,NA,NA,-14.0671875,2.747702753,-4.558489583
Head_1,44.73972222,-78.91416667,ARU,3.7,8.2,1969,NA,NA,-31.0671875,0.147702753,-21.35848958
Mississagua_1,44.70638889,-78.32055556,ARU,4.1,39.7,1971,NA,NA,-29.0671875,0.547702753,10.14151042
Redstone_1,45.18305556,-78.53805556,ARU,8.1,82.4,1967,NA,NA,-33.0671875,4.547702753,52.84151042
Shadow_1,44.71472222,-78.79166667,ARU,4.2,22,1978,NA,NA,-22.0671875,0.647702753,-7.558489583
Silver_6,44.68416667,-78.79944444,ARU,4.7,16,1978,NA,NA,-22.0671875,1.147702753,-13.55848958
Twelve Mile_1,45.02527778,-78.70611111,ARU,5.2,27.5,1974,NA,NA,-26.0671875,1.647702753,-2.058489583
Ahmic_1,45.62944444,-79.685,ARU,3.5,27.1,1971,NA,NA,-29.0671875,-0.052297247,-2.458489583
Big Deer_1,45.7675,-79.75083333,ARU,2.1,18,1976,NA,NA,-24.0671875,-1.452297247,-11.55848958
Buck_3,45.42027778,-79.39666667,ARU,1.6,23.5,1973,NA,NA,-27.0671875,-1.952297247,-6.058489583
Cecebe_1,45.64166667,-79.57388889,ARU,2.6,19.5,1971,NA,NA,-29.0671875,-0.952297247,-10.05848958
Doe_1,45.53111111,-79.41388889,ARU,2.1,22.9,1972,NA,NA,-28.0671875,-1.452297247,-6.658489583
Giroux_1,45.71388889,-80.50666667,ARU,1.8,5.8,1976,NA,NA,-24.0671875,-1.752297247,-23.75848958
Gurd_1,45.93,-80.54583333,ARU,1.7,6.4,1972,NA,NA,-28.0671875,-1.852297247,-23.15848958
McKellar_1,45.51361111,-79.93361111,ARU,3.5,9.8,1975,NA,NA,-25.0671875,-0.052297247,-19.75848958
Nine Mile_1,45.46805556,-80.05138889,ARU,4.6,14.3,1975,NA,NA,-25.0671875,1.047702753,-15.25848958
Smoky_1,45.85222222,-80.24666667,ARU,3.5,25,1976,NA,NA,-24.0671875,-0.052297247,-4.558489583
Bark_2,45.44777778,-77.83611111,ARU,4.6,87.5,1985,NA,NA,-15.0671875,1.047702753,57.94151042
Burns_1,45.5875,-77.67166667,ARU,5.3,8.2,1975,NA,NA,-25.0671875,1.747702753,-21.35848958
Calabogie_1,45.27833333,-76.74194444,ARU,4,31.1,1969,NA,NA,-31.0671875,0.447702753,1.541510417
Golden_1,45.56555556,-77.32472222,ARU,4.1,24.4,1980,NA,NA,-20.0671875,0.547702753,-5.158489583
Jacks_2,45.68916667,-77.49388889,ARU,4.1,11.4,1975,NA,NA,-25.0671875,0.547702753,-18.15848958
Kamaniskeg_1,45.42416667,-77.69638889,ARU,5.9,40,1975,NA,NA,-25.0671875,2.347702753,10.44151042
Kelly_1,45.70444444,-77.32444444,ARU,3.7,28,1980,NA,NA,-20.0671875,0.147702753,-1.558489583
Clear_1,45.44111111,-77.19055556,ARU,6.1,42.7,1969,NA,NA,-31.0671875,2.547702753,13.14151042
Mink_1,45.56472222,-77.04861111,ARU,2.5,13,1980,NA,NA,-20.0671875,-1.052297247,-16.55848958
Murphys_1,45.66111111,-77.81138889,ARU,7.8,20.7,1975,NA,NA,-25.0671875,4.247702753,-8.858489583
Muskrat_1,45.6825,-76.91222222,ARU,1.4,64,1985,NA,NA,-15.0671875,-2.152297247,34.44151042
Norway_1,45.33916667,-76.72027778,ARU,3.6,34.5,1971,NA,NA,-29.0671875,0.047702753,4.941510417
Rattrays_1,45.61111111,-77.32027778,ARU,2.1,14.5,1980,NA,NA,-20.0671875,-1.452297247,-15.05848958
Round_2,45.6425,-77.52777778,ARU,4,54.9,1970,NA,NA,-30.0671875,0.447702753,25.34151042
Red Pine_1,45.20416667,-78.7,ARU,7.5,40,1985,NA,NA,-15.0671875,3.947702753,10.44151042
Charleston_1,44.53611111,-76.01194444,ARU,4.6,91.5,1971,NA,NA,-29.0671875,1.047702753,61.94151042
Big Rideau_1,44.77083333,-76.21277778,ARU,4.9,100,1972,NA,NA,-28.0671875,1.347702753,70.44151042
Sand_2,44.56833333,-76.26166667,ARU,3.2,14.3,1968,NA,NA,-32.0671875,-0.352297247,-15.25848958
South_1,44.43416667,-76.22166667,ARU,2.1,14.6,1971,NA,NA,-29.0671875,-1.452297247,-14.95848958
Whitefish_5,44.51583333,-76.24,ARU,2.3,7.6,1968,NA,NA,-32.0671875,-1.252297247,-21.95848958
Christie_1,44.80444444,-76.43888889,ARU,3.5,18.3,1985,NA,NA,-15.0671875,-0.052297247,-11.25848958
Dalhousie_1,44.96555556,-76.56972222,ARU,3.4,11,1985,NA,NA,-15.0671875,-0.152297247,-18.55848958
