BsM_Cycle,FMZ,lakeName,waterbodyID,secchiDepth,surfaceArea,lakeVolume,maxDepth,meanDepth,lat,long,yearSample,COLTR (TCU),pH,cond,alk,Ca,MGUT (mg/L),Na,KKUT (mg/L),CLIDUR (mg/L),SSO4UR (mg/L),SIO3UR (mg/L),FEUT,DIC,DOC,NNHTUR (mg/L),NNOTUR (ug/L),TKN,TDP,dateSample,NtoPratio,commonID,F0,FOFWBY,WBY,WBY2,ARU,ARU_NM,ARU_LID,LATITUDE,LONGITUDE,WSHED,GEOTWP,GEOTWP_NM,SRFAREA,PERIM,ISL,DEPMN,LIT_PC,ELEV,GDD,TDS,MEI,CROWN_PC,RSRT_CNT,COTT_CNT,FCT,SPECIES,SPC_080,SPC_081,SPC_091,SPC_093,SPC_131,SPC_132,SPC_316,SPC_331,SPC_332,SPC_334,latDirection,lonDirection,logTP,TP,lakeTrophicStatus,scaled_yearSample,scaled_secchi,scaled_maxDepth,samplingProgram,secchi_fit,secchi_fitWRand,rowID,updatedDOC,DOC_fit,DOC_fitWRandom
2,18,Skootamatta,18-3220-49677,4,NA,NA,27.4,7.3,44.8375,-77.24743,2016,26,6.83,40.6,11.5,4.879,0.852,0.89,0.65,0.85,3.85,0.68,30,2.779,6.099,2,2,318,4.799,2016-05-25,3.626339213324368,Skootamatta_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.919228764981654,0.5583998362242473,-2.165919749869726,BsM,3.0841478257355486,3.3038130560514167,1242,6.099,6.549073536080672,5.5392687160686815
2,18,Weslemkoon,18-3085-49890,5.8,NA,NA,51.8,8.3,45.02704,-77.4237,2015,23.199,7,35.399,10.699,3.96,0.886,0.845,0.485,0.31,3,1.159,50,3.18,5.299,2,74,262,8.099,2015-05-07,2.64671760075239,Weslemkoon_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.919228764981654,2.358399836224247,22.234080250130273,BsM,3.0863266928047746,4.69019384171491,1243,5.299,6.548453962108625,4.413722301710413
2,18,White,18-3808-50183,5.8,NA,NA,9.1,2.1,45.29792,-76.51851,2014,19.699,8.119,235,111,34.899,8.91,2.439,1.09,3.47,4.299,1.84,NA,27.6,5.599,16,2,392,10.3,2014-05-26,2.549962466410679,White_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.919228764981654,2.358399836224247,-20.465919749869727,BsM,3.0885070991846866,4.328548402017503,1244,5.599,6.547834446751266,5.464273911318922
2,18,Whitefish,18-4014-49297,3.6,NA,NA,7,1.8,44.51719,-76.23477,2017,15.6,7.91,193.5,79.599,25,6.04,5.019,1.01,7.04,7.299,0.76,NA,18.3,4.599,32,6,421,12.4,2017-05-24,2.392525558430644,Whitefish_5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.919228764981654,0.15839983622424736,-22.565919749869725,BsM,3.0819704968902952,3.032515820069578,1245,4.599,6.549693168672954,4.728609147045942
NA,NA,NA,NA,7.4799999999999995,NA,NA,88.4,NA,50.43666666666666,-93.45972222222224,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anishinabi_1,NA,14,5QE0407,L11009,00,Anishinabi L.,15-4673-55871,502612,932735,5QE04,NA,NA,3399.5,66.8,6.4,31.4,21,354,1500,72,2.3,100,0,0,28,",081,091,093,131,163,271,331",0,1,1,1,1,0,0,1,0,0,N,W,3.3938328130652526,29.77987450166806,eutrophic,-15.080771235018346,4.038399836224247,58.834080250130285,ARU,3.1524133968457018,6.887616304903235,1246,4.448836110285499,6.529893973868138,4.409106719822957
NA,NA,NA,NA,3.3800000000000003,NA,NA,26,NA,49.863055555555555,-93.71416666666669,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Augite_1,NA,11,5QD0514,L11013,00,Augite L.,15-4487-55234,495147,934251,5QD05,002590,Bridges,105.2,8.7,1,9.9,NA,394,1500,23,2.3,100,0,0,16,",081,093,106,163,180,185,209,211,214,271,331",0,1,0,1,0,0,0,1,0,0,N,W,2.309719505132692,10.071599226884342,mesotrophic,-19.080771235018346,-0.06160016377575239,-3.5659197498697246,ARU,3.1613312209860833,3.321053805407542,1247,7.906586038462973,6.52742328653271,7.561391283824855
NA,NA,NA,NA,4.68,NA,NA,22.5,NA,50.32916666666667,-93.46333333333334,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bornite_1,NA,14,5QE0502,L11024,00,Bornite L.,15-4670-55751,501945,932748,5QE05,NA,NA,497,15.3,3,10.7,NA,365,1499,51,4.8,100,0,0,20,",081,093,131,163,200,201,206,331,338,341",0,1,0,1,1,0,0,1,0,0,N,W,3.0662343510881094,21.460935974394644,eutrophic,-21.080771235018346,1.238399836224247,-7.065919749869725,ARU,3.165799588922464,4.474531819197859,1248,7.597643918321239,6.526188293445779,7.100493241414512
NA,NA,NA,NA,1.48,NA,NA,13.1,NA,49.67611111111111,-92.65972222222224,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Butler_1,NA,11,5QD0128,L11032,00,Butler L.,15-5246-55025,494034,923935,5QD01,NA,NA,782.2,32.7,6.1,6,43,369,1500,65,10.8,100,0,0,15,",091,131,163,171,194,196,199,200,201,209,271,311,316,332,334",0,0,1,0,1,0,1,0,1,1,N,W,3.2966679064008546,27.022447416769353,eutrophic,-25.080771235018346,-1.9616001637757527,-16.465919749869727,ARU,3.17475528109975,1.6920694635455165,1249,9.829495080478377,6.523719008212396,9.173884497487391
NA,NA,NA,NA,2.58,NA,NA,19.8,NA,49.98194444444445,-93.73916666666666,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canyon_1,NA,14,5QD0519,L11033,00,Canyon L.,15-4470-55367,495855,934421,5QD05,NA,NA,1701.2,90.7,7.9,6.8,46,372,1499,30,4.4,95,3,3,15,",091,093,131,132,163,171,200,211,214,281,316,331,334,341,342,381",0,0,1,1,1,1,1,1,0,1,N,W,2.5621375125790475,12.963497360458325,mesotrophic,-15.080771235018346,-0.8616001637757527,-9.765919749869724,ARU,3.1524133968457018,2.9986782648706143,1250,8.860951516161643,6.529893973868138,7.825763331823436
NA,NA,NA,NA,0.27999999999999997,NA,NA,21.9,NA,50.049166666666665,-93.48527777777778,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clay_1,NA,14,5QD0146,L11039,00,Clay L.,15-4653-55440,500257,932907,5QD01,017450,Redvers,3087.8,82.1,22.2,7.9,60,336,1499,60,7.6,99,1,4,13,",091,093,131,132,163,334",0,0,1,1,1,1,0,0,0,1,N,W,3.2206273341109952,25.04382610077607,eutrophic,-15.080771235018346,-3.161600163775753,-7.665919749869726,ARU,3.1524133968457018,0.6049294820061772,1251,10.6219021248708,6.529893973868138,9.998321560167795
NA,NA,NA,NA,3.98,NA,NA,34.1,NA,50.170833333333334,-93.30083333333332,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cliff_1,NA,14,5QE0409,L11040,00,Cliff L.,15-4785-55574,501015,931803,5QE04,NA,NA,2663.4,92.5,11.4,9.2,28,397,1500,74,8,95,4,4,27,",081,091,132,163,201,206,209,281,316,331,334,338",0,1,1,0,0,1,1,1,0,1,N,W,3.419861838543962,30.565191797910714,eutrophic,-15.080771235018346,0.5383998362242473,4.534080250130277,ARU,3.1524133968457018,3.819056900665274,1252,7.408637341406777,6.529893973868138,6.972379150099892
NA,NA,NA,NA,2.8800000000000003,NA,NA,32,NA,49.88527777777778,-93.62388888888889,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cobble_1,NA,11,5QD0504,L11041,00,Cobble L.,15-4552-55258,495307,933726,5QD05,002590,Bridges,1146.9,52.3,8,10,40,381,1500,28,2.8,95,0,13,27,",081,091,093,132,163,171,271,316,331,334",0,1,1,1,0,1,1,1,0,1,N,W,2.4965942846664433,12.14107442582813,mesotrophic,-15.080771235018346,-0.5616001637757524,2.4340802501302754,ARU,3.1524133968457018,2.5449514080763653,1253,7.954722210693065,6.529893973868138,7.35492443595536
NA,NA,NA,NA,5.779999999999999,NA,NA,78.6,NA,49.90861111111111,-93.83722222222222,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Daniels_1,NA,11,5QD0506,L11046,00,Daniels L.,15-4399-55286,495431,935014,5QD05,NA,NA,1599.4,103,0,23.1,19,377,1500,16,0.7,100,0,0,28,",081,091,131,163,201,214,271,331",0,1,1,0,1,0,0,1,0,0,N,W,1.964959286127792,7.134622106152435,oligotrophic,-15.080771235018346,2.3383998362242466,49.03408025013027,ARU,3.1524133968457018,6.273541437516057,1254,4.960157738806197,6.529893973868138,4.687964858158249
NA,NA,NA,NA,1.5799999999999998,NA,NA,8.2,NA,49.626666666666665,-92.55694444444444,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinorwic_1,NA,11,5QD0102,L11049,00,Dinorwic L.,15-5320-54970,493736,923325,5QD01,018250,Satterly,5165.1,127.3,46.3,3.9,82,369,1500,39,9.9,40,2,27,15,",091,093,131,132,161,163,171,196,200,201,206,208,209,271,283,291,311,316,331,332,334,338,341",0,0,1,1,1,1,1,1,1,1,N,W,2.811383563823164,16.632915005832764,mesotrophic,-25.080771235018346,-1.8616001637757529,-21.365919749869725,ARU,3.17475528109975,1.4748651024611152,1255,10.009824739937962,6.523719008212396,9.314732727127533
NA,NA,NA,NA,2.8800000000000003,NA,NA,7.9,NA,49.94916666666666,-93.54944444444445,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Edward_1,NA,11,5QD0515,L11054,00,Edward L.,15-4606-55329,495657,933258,5QD05,019030,Smellie,536.2,19.5,2.4,3.4,74,381,1499,35,10.4,75,2,30,11,",091,093,132,163,171,281,316,331,334,338,341,381",0,0,1,1,0,1,1,1,0,1,N,W,2.7085806584149426,15.007958970451398,mesotrophic,-15.080771235018346,-0.5616001637757524,-21.665919749869722,ARU,3.1524133968457018,2.8358701445492227,1256,9.261586770497228,6.529893973868138,8.301893997346532
NA,NA,NA,NA,1.28,NA,NA,6.1,NA,49.60777777777778,-92.76138888888887,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Godson_1,NA,11,5QD0218,L11076,00,Godson L.,15-5172-54948,493628,924541,5QD02,NA,NA,261.6,11.7,1.9,3,100,404,1500,36,12,100,0,0,5,",131,163,201,331,334",0,0,0,0,1,0,0,1,0,1,N,W,2.735342991533304,15.415029753987575,mesotrophic,-26.080771235018346,-2.161600163775753,-23.465919749869727,ARU,3.17699815988692,1.540632420349085,1257,10.390814562679797,6.523101832901083,9.784332935633664
NA,NA,NA,NA,12.18,NA,NA,89.9,NA,49.891666666666666,-93.71,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gordon_1,NA,11,5QD0508,L11078,00,Gordon L.,15-4490-55266,495330,934236,5QD05,NA,NA,904.7,17.6,1.8,36.7,14,427,1500,22,0.6,100,0,0,16,",081,163,182,183,185,209,214,281,331",0,1,0,0,0,0,0,1,0,0,N,W,2.2674903306904,9.655139175992893,oligotrophic,-15.080771235018346,8.738399836224247,60.334080250130285,ARU,3.1524133968457018,9.713765535779935,1258,3.110566138334681,6.529893973868138,3.1996887263515337
NA,NA,NA,NA,1.9799999999999998,NA,NA,27.5,NA,49.91166666666666,-92.59138888888889,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gullwing_1,NA,11,5QD0304,L11081,00,Gullwing L.,15-5293-55287,495442,923529,5QD03,006000,Drope,2426.8,40.9,0.8,16.9,21,365,1500,59,3.5,99,0,9,29,",081,091,093,131,163,196,201,271,283,291,331,334,338,341",0,1,1,1,1,0,0,1,0,1,N,W,3.2046605717104333,24.647132662395922,eutrophic,-25.080771235018346,-1.461600163775753,-2.0659197498697246,ARU,3.17475528109975,2.4830115795670196,1259,8.807791314103355,6.523719008212396,8.425129567756702
NA,NA,NA,NA,1.68,NA,NA,8.2,NA,49.749722222222225,-92.45,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hartman_1,NA,11,5QA0104,L11082,00,Hartman L.,15-5396-55107,494459,922700,5QA01,009360,Hartman,505.7,11.1,0.3,4.2,85,412,1499,69,16.4,95,0,1,5,",131,163,168,331,334,338",0,0,0,0,1,0,0,1,0,1,N,W,3.353401179367397,28.599841600528116,eutrophic,-26.080771235018346,-1.7616001637757528,-21.365919749869725,ARU,3.17699815988692,2.259129699991518,1260,10.04415370884573,6.523101832901083,8.456463666272715
NA,NA,NA,NA,5.779999999999999,NA,NA,32.9,NA,49.44972222222222,-92.34222222222222,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Long_1,NA,11,5QD0142,L11095,00,Long L.,15-5477-54774,492659,922032,5QD01,NA,NA,1834.7,55.5,7.2,14,25,374,1472,94,6.7,98,1,0,29,",081,091,131,163,171,271,311,331,334",0,1,1,0,1,0,0,1,0,1,N,W,3.6471300431565035,38.36440371765242,eutrophic,-33.08077123501835,2.3383998362242466,3.334080250130274,ARU,3.192742741071138,5.609719115887888,1261,6.037658912202488,6.518783240269987,5.824045373034906
NA,NA,NA,NA,3.2800000000000002,NA,NA,17,NA,50.09916666666667,-92.6061111111111,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mold_1,NA,11,5QB0111,L11133,00,Mold L.,15-5282-55495,500557,923622,5QB01,NA,NA,49.4,4.2,0.1,8.1,NA,405,1499,15,1.9,100,0,0,16,",081,093,106,163,180,200,209,214,281,291,338,382,604",0,1,0,1,0,0,0,0,0,0,N,W,1.9036476910470994,6.710327053796392,oligotrophic,-15.080771235018346,-0.16160016377575248,-12.565919749869725,ARU,3.1524133968457018,2.969950315302973,1262,8.603694927944977,6.529893973868138,8.445688213411795
NA,NA,NA,NA,4.58,NA,NA,27.4,NA,50.29111111111111,-93.14055555555557,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Perrault_1,NA,14,5QE0418,L11173,00,Perrault L.,15-4900-55708,501728,930826,5QE04,NA,NA,3263.5,80.5,0,9.9,34,349,1499,96,9.7,95,4,5,15,",091,093,131,132,163,281,316,331,334,381",0,0,1,1,1,1,1,1,0,1,N,W,3.667130781894444,39.13944499585876,eutrophic,-15.080771235018346,1.1383998362242473,-2.165919749869726,ARU,3.1524133968457018,3.506457640617229,1263,7.424999865986388,6.529893973868138,7.524911119184455
NA,NA,NA,NA,0.78,NA,NA,7.6,NA,49.95777777777778,-92.96333333333334,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rugby_1,NA,11,5QD0407,L11190,00,Rugby L.,15-5026-55337,495728,925748,5QD04,017890,Rugby,984.4,35.1,0,3.4,87,361,1500,53,15.6,70,1,5,5,",093,131,163,171,200,201,206,208,283,291,331,332,334,342",0,0,0,1,1,0,0,1,1,1,N,W,3.1027773178745157,22.25968773951382,eutrophic,-27.080771235018346,-2.661600163775753,-21.965919749869727,ARU,3.1792426232073248,0.9472379856649467,1264,11.110447017860345,6.5224847159775345,9.366894213991454
NA,NA,NA,NA,2.98,NA,NA,18.3,NA,49.26166666666666,-92.38333333333334,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South Wapageisi_1,NA,11,5PB1206,L11198,00,South Wapageisi L.,15-5449-54565,491542,922300,5PB12,NA,NA,611.9,37.2,12.6,6,51,409,1449,25,4.1,100,0,0,28,",081,091,131,163,200,331,338",0,1,1,0,1,0,0,1,0,0,N,W,2.3889320336247906,10.901844919964422,mesotrophic,-25.080771235018346,-0.46160016377575275,-11.265919749869724,ARU,3.17475528109975,2.722336978593856,1265,8.067979200136797,6.523719008212396,7.574295181800284
NA,NA,NA,NA,3.08,NA,NA,29.6,NA,49.80444444444444,-93.75861111111112,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lower Stewart_1,NA,11,5QD0233,L11200,00,Lower Stewart L.,15-4454-55170,494816,934531,5QD02,020760,Tustin,189.7,19.1,1.3,8,53,374,1500,24,3,100,0,0,25,",081,091,093,163,199,200,214,331,334",0,1,1,1,0,0,0,1,0,1,N,W,2.3501511388305483,10.487154621240087,mesotrophic,-25.080771235018346,-0.36160016377575266,0.034080250130276823,ARU,3.17475528109975,2.7852348338320483,1266,7.881713372096321,6.523719008212396,7.749728040578416
NA,NA,NA,NA,3.3800000000000003,NA,NA,19.2,NA,50.303888888888885,-93.55833333333334,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sup_1,NA,14,5QE0507,L11206,00,Sup L.,15-4602-55724,501814,933330,5QE05,NA,NA,679.1,18.3,1.4,8.1,35,396,1499,52,6.4,100,1,0,13,",091,093,131,163,200,206,209,281,331,334,338,341",0,0,1,1,1,0,0,1,0,1,N,W,3.084681532652356,21.86050387670777,eutrophic,-25.080771235018346,-0.06160016377575239,-10.365919749869725,ARU,3.17475528109975,2.9721256927085014,1267,8.591358029163658,6.523719008212396,8.348532521337994
NA,NA,NA,NA,3.98,NA,NA,36,NA,49.465,-93.29722222222222,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tadpole_1,NA,11,5QD0227,L11207,00,Tadpole L.,15-4785-54790,492754,931750,5QD02,NA,NA,531,26.5,9.4,9.6,NA,391,1500,16,1.7,100,0,0,28,",081,091,131,200,201,209,331,338",0,1,1,0,1,0,0,1,0,0,N,W,1.964959286127792,7.134622106152435,oligotrophic,-18.080771235018346,0.5383998362242473,6.434080250130275,ARU,3.1590994026538306,3.4636931237212187,1268,6.8426092784293155,6.528040870713079,6.649819272653125
NA,NA,NA,NA,3.08,NA,NA,16.2,NA,50.171388888888885,-92.88111111111112,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thaddeus_1,NA,11,5QE0402,L11211,00,Thaddeus L.,15-5085-55575,501017,925252,5QE04,NA,NA,1560,21.1,0.2,8.5,34,390,1500,116,13.6,85,1,17,5,",093,131,163,171,208,331,334",0,0,0,1,1,0,0,1,0,1,N,W,3.8469106815510457,46.84811071189593,eutrophic,-26.080771235018346,-0.36160016377575266,-13.365919749869725,ARU,3.17699815988692,3.205802689702591,1269,8.851459699153777,6.523101832901083,7.937320397914296
NA,NA,NA,NA,3.68,NA,NA,23.5,NA,49.77722222222222,-92.66555555555556,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thunder_1,NA,11,5QD0105,L11212,00,Thunder L.,15-5241-55137,494638,923956,5QD01,022070,Zealand,1123,19.6,0.3,11.1,36,366,1500,56,5,90,0,115,31,",081,091,093,131,163,271,291,311,316,331,334,341,381",0,1,1,1,1,0,1,1,0,1,N,W,3.155084106198392,23.45500972017551,eutrophic,-15.080771235018346,0.23839983622424743,-6.065919749869725,ARU,3.1524133968457018,3.797699414578673,1270,7.766493210646815,6.529893973868138,7.221731624982133
NA,NA,NA,NA,1.38,NA,NA,12.8,NA,49.66027777777778,-92.78833333333333,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trap_1,NA,11,5QD0106,L11217,00,Trap L.,15-5153-55007,493937,924718,5QD01,NA,NA,268.1,11.3,2.1,7,34,381,1500,74,10.6,100,0,0,5,",093,131,163,199,200,201,209,331,334",0,0,0,1,1,0,0,1,0,1,N,W,3.419861838543962,30.565191797910714,eutrophic,-26.080771235018346,-2.061600163775753,-16.765919749869724,ARU,3.17699815988692,1.794482280185496,1271,9.916306145225823,6.523101832901083,9.288125198144362
NA,NA,NA,NA,5.18,NA,NA,56,NA,49.40694444444444,-92.79527777777776,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Upper Manitou_1,NA,11,5PB0406,L11221,00,Upper Manitou L.,15-5149-54725,492425,924743,5PB04,NA,NA,5191.1,138.8,109.5,17.2,77,372,1500,50,2.9,0,6,0,26,",081,091,093,132,163,316,317,331",0,1,1,1,0,1,1,1,0,0,N,W,3.0474218551567382,21.060976120996813,eutrophic,-15.080771235018346,1.738399836224247,26.434080250130275,ARU,3.1524133968457018,5.325621032971074,1272,5.559082346211149,6.529893973868138,5.326195504232457
NA,NA,NA,NA,4.279999999999999,NA,NA,28.7,NA,50.39194444444444,-93.16861111111112,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wabaskang_1,NA,14,5QE0414,L11222,00,Wabaskang L.,15-4880-55820,502331,931007,5QE04,NA,NA,6192.7,169,23.3,7.6,52,397,1494,102,13.4,94,5,15,31,",081,091,093,131,132,163,201,210,271,281,316,331,334,338,381",0,1,1,1,1,1,1,1,0,1,N,W,3.7247241726200566,41.4597954207958,eutrophic,-15.080771235018346,0.8383998362242466,-0.8659197498697253,ARU,3.1524133968457018,3.3889491653550325,1273,7.623919581644184,6.529893973868138,7.658876542321106
NA,NA,NA,NA,0.5800000000000001,NA,NA,14.6,NA,49.738055555555555,-92.71861111111112,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wabigoon_2,NA,11,5QD0107,L11223,00,Wabigoon L.,15-5203-55093,494417,924307,5QD01,022070,Zealand,9922.9,159.5,43.6,6.1,50,366,1499,51,8.3,55,10,116,15,",091,093,131,132,162,163,171,196,201,206,271,291,311,316,331,332,334,342",0,0,1,1,1,1,1,1,1,1,N,W,3.0662343510881094,21.460935974394644,eutrophic,-27.080771235018346,-2.8616001637757527,-14.965919749869725,ARU,3.1792426232073248,0.7345911875281387,1274,10.558550807661762,6.5224847159775345,9.467502048820409
NA,NA,NA,NA,3.08,NA,NA,48.8,NA,49.32222222222222,-92.35055555555554,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wapageisi_1,NA,11,5PB1207,L11227,00,Wapageisi L.,15-5472-54632,491920,922102,5PB12,NA,NA,1651.8,36,23,11.1,NA,415,1450,27,2.4,100,0,0,24,",081,091,163,200,331,338",0,1,1,0,0,0,0,1,0,0,N,W,2.4620450227041126,11.728772637470989,mesotrophic,-18.080771235018346,-0.36160016377575266,19.234080250130273,ARU,3.1590994026538306,3.423385715027497,1275,6.702708843196326,6.528040870713079,6.232727691425758
NA,NA,NA,NA,6.18,NA,NA,17,NA,49.53194444444444,-92.62055555555555,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Whitewater_2,NA,11,5QD0108,L11234,00,Whitewater L.,15-5275-54864,493155,923714,5QD01,NA,NA,110.2,8.2,0.3,10,NA,395,1500,68,6.8,100,0,0,20,",081,093,131,163,196,201,209,331,338,341,382",0,1,0,1,1,0,0,1,0,0,N,W,3.3395323199173013,28.205932267525736,eutrophic,-19.080771235018346,2.738399836224247,-12.565919749869725,ARU,3.1613312209860833,5.156365119848263,1276,6.402836749788847,6.52742328653271,5.515471324359308
NA,NA,NA,NA,4.58,NA,NA,49.4,NA,48.735,-92.67972222222222,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bad Vermilion_1,NA,12,5PB1836,L12012,00,Bad Vermilion L.,15-5235-53978,484406,924047,5PB18,NA,NA,1813.1,57.9,0,17,29,336,1500,49,2.9,90,2,10,31,",031,081,091,131,163,271,311,316,331,334",0,1,1,0,1,0,1,1,0,1,N,W,3.028229283205095,20.66061608033659,eutrophic,-30.080771235018346,1.1383998362242473,19.834080250130274,ARU,3.1859855315661982,4.150479512228627,1277,5.644010657320883,6.520633715478236,5.727568854810681
NA,NA,NA,NA,3.48,NA,NA,38.1,NA,49.17472222222222,-93.37666666666668,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bluffpoint_1,NA,12,5PB0304,L12025,00,Bluffpoint L.,15-4726-54467,491029,932236,5PB03,NA,NA,520.4,33.8,5.3,10.4,43,364,1500,34,3.3,100,0,0,22,",081,131,163,208,271,315,316,317,331,338",0,1,0,0,1,0,1,1,0,0,N,W,2.681042498385353,14.600306160407541,mesotrophic,-24.080771235018346,0.03839983622424725,8.534080250130277,ARU,3.1725139857271745,3.713003960747845,1278,6.831225687169242,6.524336241916997,6.734152846952153
NA,NA,NA,NA,5.58,NA,NA,23.5,NA,48.95111111111111,-93.77833333333334,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Burditt_1,NA,12,5PB0305,L12030,00,Burditt L.,15-4430-54221,485704,934642,5PB03,018530,Senn,1420.5,58.7,0,9.7,32,366,1500,70,7.2,80,10,131,15,",091,093,131,163,171,183,186,200,206,208,209,281,311,313,315,316,331,334,338,341,342,381",0,0,1,1,1,0,1,1,0,1,N,W,3.3670704799468916,28.993465585145085,eutrophic,-30.080771235018346,2.1383998362242473,-6.065919749869725,ARU,3.1859855315661982,5.294497552093046,1279,6.14371910997542,6.520633715478236,6.128505504510519
